choice,rt,task,ppt,feedback,safe_magnitudes,risky_magnitudes,optimal,risky_probability,ambiguity,attempt,rt_flip
1,5.431,2,245,0,-0.42,-0.8,1,0.5,0,1,5.431
0,7.043,2,245,-36,-0.36,-0.49,0,0.5,1,1,-7.043
1,2.24,2,245,0,-0.42,-0.36,1,0.5,0,1,2.24
0,2.546,2,245,32,0.32,0.74,0,0.5,1,1,-2.546
0,3.56,2,245,-37,-0.37,-0.91,1,0.5,0,1,3.56
0,4.409,2,245,-54,-0.54,-0.78,0,0.5,0,1,-4.409
0,2.863,2,245,46,0.46,0.38,1,0.5,1,1,2.863
0,3.552,2,245,-35,-0.35,-0.91,1,0.5,1,1,3.552
1,2.53,2,245,141,0.47,1.41,1,0.5,0,1,2.53
0,5.855,2,245,32,0.32,0.74,0,0.5,0,1,-5.855
0,1.848,2,245,36,0.36,0.49,1,0.5,1,1,1.848
1,2.946,2,245,0,0.55,1.62,1,0.5,1,1,2.946
0,2.672,2,245,-46,-0.46,-0.38,0,0.5,1,1,-2.672
0,2.879,2,245,-54,-0.54,-0.62,0,0.5,1,1,-2.879
0,6.18,2,245,-53,-0.53,-0.82,0,0.5,1,1,-6.18
0,2.77,2,245,-49,-0.49,-1.12,1,0.5,0,1,2.77
0,3.153,2,245,52,0.52,0.62,1,0.5,0,1,3.153
0,2.388,2,245,-55,-0.55,-1.19,1,0.5,1,1,2.388
0,3.262,2,245,-40,-0.4,-0.8,1,0.5,1,1,3.262
0,2.048,2,245,45,0.45,0.65,1,0.5,1,1,2.048
0,1.866,2,245,-45,-0.45,-0.71,0,0.5,0,1,-1.866
0,1.741,2,245,-30,-0.3,-0.74,1,0.5,0,1,1.741
0,1.533,2,245,-53,-0.53,-1.51,1,0.5,0,1,1.533
0,2.397,2,245,53,0.53,1.02,1,0.5,1,1,2.397
1,2.556,2,245,-65,-0.45,-0.65,1,0.5,1,1,2.556
0,4.733,2,245,-47,-0.47,-1.13,1,0.5,0,1,4.733
1,3.287,2,245,0,-0.34,-0.49,1,0.5,0,1,3.287
1,3.028,2,245,0,0.35,0.91,1,0.5,0,1,3.028
1,4.235,2,245,54,0.36,0.54,0,0.5,0,1,-4.235
0,4.334,2,245,49,0.49,1.12,0,0.5,0,1,-4.334
1,1.867,2,245,94,0.52,0.94,0,0.5,1,1,-1.867
0,2.199,2,245,47,0.47,1.13,0,0.5,1,1,-2.199
0,5.45,2,245,55,0.55,1.51,0,0.5,0,1,-5.45
0,2.563,2,245,45,0.45,0.77,1,0.5,0,1,2.563
0,2.689,2,245,46,0.46,0.39,1,0.5,0,1,2.689
0,2.53,2,245,37,0.37,0.91,0,0.5,1,1,-2.53
0,1.849,2,245,38,0.38,0.96,0,0.5,1,1,-1.849
0,1.741,2,245,-32,-0.32,-0.68,1,0.5,1,1,1.741
1,3.37,2,245,0,0.42,0.88,1,0.5,0,1,3.37
0,9.664,2,246,38,0.38,0.59,1,0.5,0,1,9.664
0,3.231,2,246,-38,-0.38,-0.88,1,0.5,0,1,3.231
1,4.883,2,246,0,-0.41,-0.58,1,0.5,1,1,4.883
1,1.958,2,246,140,0.55,1.4,1,0.5,0,1,1.958
0,3.864,2,246,30,0.3,0.68,0,0.5,0,1,-3.864
1,2.14,2,246,-94,-0.54,-0.94,1,0.5,1,1,2.14
0,2.443,2,246,54,0.54,0.78,1,0.5,0,1,2.443
0,2.232,2,246,53,0.53,0.82,1,0.5,0,1,2.232
1,2.254,2,246,113,0.47,1.13,1,0.5,1,1,2.254
1,3.055,2,246,105,0.35,1.05,1,0.5,1,1,3.055
0,2.597,2,246,40,0.4,0.88,0,0.5,0,1,-2.597
0,4.153,2,246,46,0.46,0.36,1,0.5,1,1,4.153
0,1.79,2,246,41,0.41,0.58,1,0.5,0,1,1.79
1,6.417,2,246,-162,-0.55,-1.62,0,0.5,0,1,-6.417
1,4.325,2,246,0,-0.38,-0.43,1,0.5,1,1,4.325
1,3.611,2,246,-62,-0.52,-0.62,1,0.5,0,1,3.611
1,3.854,2,246,130,0.53,1.3,1,0.5,1,1,3.854
1,2.839,2,246,0,-0.53,-1.12,0,0.5,0,1,-2.839
0,1.611,2,246,41,0.41,0.52,1,0.5,1,1,1.611
0,2.616,2,246,-33,-0.33,-1.05,1,0.5,0,1,2.616
1,2.508,2,246,0,-0.34,-0.59,1,0.5,0,1,2.508
1,1.737,2,246,112,0.49,1.12,1,0.5,1,1,1.737
1,5.468,2,246,-36,-0.44,-0.36,1,0.5,0,1,5.468
0,5.652,2,246,37,0.37,0.98,0,0.5,0,1,-5.652
1,2.142,2,246,-88,-0.42,-0.88,0,0.5,1,1,-2.142
1,2.139,2,246,103,0.49,1.03,1,0.5,0,1,2.139
1,1.596,2,246,0,-0.42,-0.36,1,0.5,1,1,1.596
0,2.685,2,246,46,0.46,0.4,1,0.5,0,1,2.685
0,1.968,2,246,54,0.54,0.86,1,0.5,1,1,1.968
1,5.211,2,246,0,-0.53,-1.4,0,0.5,1,1,-5.211
0,6.569,2,246,-33,-0.33,-0.98,1,0.5,1,1,6.569
1,2.468,2,246,0,-0.49,-1.22,0,0.5,0,1,-2.468
0,1.49,2,246,42,0.42,0.64,1,0.5,1,1,1.49
1,2.597,2,246,0,-0.3,-0.62,0,0.5,1,1,-2.597
1,4.297,2,246,-103,-0.49,-1.03,0,0.5,1,1,-4.297
1,1.539,2,246,0,0.3,0.62,1,0.5,1,1,1.539
1,4.901,2,247,0,-0.3,-0.68,0,0.5,1,1,-4.901
0,4.0,2,247,-42,-0.42,-0.96,1,0.5,0,1,4.0
0,1.402,2,247,46,0.46,0.38,1,0.5,1,1,1.402
0,3.969,2,247,-55,-0.55,-1.4,1,0.5,0,1,3.969
0,1.139,2,247,49,0.49,1.22,0,0.5,1,1,-1.139
0,3.419,2,247,53,0.53,0.92,1,0.5,1,1,3.419
1,3.493,2,247,-122,-0.45,-1.22,0,0.5,1,1,-3.493
1,1.785,2,247,113,0.45,1.13,1,0.5,0,1,1.785
0,1.251,2,247,54,0.54,0.94,1,0.5,1,1,1.251
1,3.132,2,247,0,-0.41,-0.77,1,0.5,0,1,3.132
0,5.72,2,247,-49,-0.49,-1.03,1,0.5,0,1,5.72
0,2.136,2,247,-49,-0.49,-1.12,1,0.5,0,1,2.136
1,1.417,2,247,0,0.38,0.59,0,0.5,0,1,-1.417
1,1.426,2,247,102,0.51,1.02,1,0.5,0,1,1.426
0,1.728,2,247,44,0.44,0.4,1,0.5,0,1,1.728
1,1.467,2,247,0,0.32,0.62,0,0.5,0,1,-1.467
0,1.534,2,247,55,0.55,1.62,0,0.5,1,1,-1.534
1,1.384,2,247,-130,-0.55,-1.3,0,0.5,1,1,-1.384
1,1.784,2,247,0,-0.37,-0.84,0,0.5,0,1,-1.784
1,1.918,2,247,0,-0.38,-0.64,1,0.5,1,1,1.918
0,2.136,2,247,-49,-0.49,-0.92,0,0.5,1,1,-2.136
1,1.125,2,247,0,0.32,0.62,0,0.5,1,1,-1.125
0,1.677,2,247,-32,-0.32,-0.56,0,0.5,0,1,-1.677
1,1.534,2,247,77,0.41,0.77,0,0.5,0,1,-1.534
0,2.294,2,247,-33,-0.33,-0.98,1,0.5,1,1,2.294
1,1.134,2,247,0,0.45,0.77,0,0.5,1,1,-1.134
1,1.418,2,247,77,0.37,0.77,1,0.5,1,1,1.418
1,1.384,2,247,54,0.36,0.54,0,0.5,1,1,-1.384
1,1.201,2,247,0,-0.44,-0.36,1,0.5,0,1,1.201
1,1.827,2,247,0,0.4,0.96,1,0.5,1,1,1.827
1,1.25,2,247,0,0.53,1.51,1,0.5,0,1,1.25
1,1.76,2,247,-86,-0.52,-0.86,1,0.5,1,1,1.76
0,1.367,2,247,-38,-0.38,-0.43,0,0.5,1,1,-1.367
0,0.874,2,247,-34,-0.34,-0.54,0,0.5,0,1,-0.874
1,2.092,2,247,96,0.42,0.96,1,0.5,0,1,2.092
1,0.851,2,247,105,0.37,1.05,1,0.5,0,1,0.851
1,1.334,2,247,-38,-0.44,-0.38,1,0.5,1,1,1.334
1,1.319,2,247,86,0.52,0.86,0,0.5,0,1,-1.319
1,1.35,2,247,-52,-0.45,-0.52,1,0.5,1,1,1.35
0,0.959,2,247,-52,-0.52,-0.86,0,0.5,0,1,-0.959
1,8.898,2,248,0,-0.3,-0.56,1,0.5,0,1,8.898
1,3.582,2,248,-70,-0.5,-0.7,1,0.5,1,1,3.582
0,6.205,2,248,-47,-0.47,-1.13,1,0.5,1,1,6.205
0,1.265,2,248,36,0.36,0.49,1,0.5,1,1,1.265
0,8.432,2,248,-33,-0.33,-1.05,1,0.5,1,1,8.432
0,2.023,2,248,32,0.32,0.62,1,0.5,1,1,2.023
1,2.607,2,248,-122,-0.49,-1.22,0,0.5,1,1,-2.607
1,1.601,2,248,91,0.37,0.91,1,0.5,0,1,1.601
0,2.439,2,248,41,0.41,0.65,1,0.5,0,1,2.439
1,3.895,2,248,-82,-0.51,-0.82,1,0.5,0,1,3.895
1,4.686,2,248,-52,-0.45,-0.52,1,0.5,0,1,4.686
1,1.777,2,248,0,0.38,0.72,0,0.5,0,1,-1.777
0,1.435,2,248,-50,-0.5,-0.7,0,0.5,0,1,-1.435
0,1.291,2,248,44,0.44,0.37,1,0.5,1,1,1.291
0,2.2,2,248,-42,-0.42,-0.72,0,0.5,0,1,-2.2
0,1.61,2,248,-35,-0.35,-0.98,1,0.5,0,1,1.61
0,1.313,2,248,50,0.5,0.78,1,0.5,1,1,1.313
0,2.416,2,248,42,0.42,0.36,1,0.5,0,1,2.416
0,1.711,2,248,40,0.4,0.88,0,0.5,1,1,-1.711
1,1.865,2,248,0,-0.44,-0.38,1,0.5,0,1,1.865
1,2.722,2,248,0,0.51,1.02,1,0.5,1,1,2.722
0,1.54,2,248,-34,-0.34,-0.54,0,0.5,0,1,-1.54
0,2.904,2,248,34,0.34,0.43,1,0.5,0,1,2.904
1,3.221,2,248,-36,-0.42,-0.36,1,0.5,1,1,3.221
1,2.662,2,248,0,0.49,1.22,1,0.5,0,1,2.662
0,2.144,2,248,50,0.5,0.94,1,0.5,0,1,2.144
1,1.503,2,248,0,0.53,1.3,1,0.5,0,1,1.503
1,7.317,2,248,0,0.41,0.77,0,0.5,1,1,-7.317
1,3.694,2,248,0,-0.43,-0.58,1,0.5,1,1,3.694
1,2.544,2,248,0,-0.42,-0.96,0,0.5,1,1,-2.544
1,2.433,2,248,-132,-0.49,-1.32,0,0.5,0,1,-2.433
0,1.673,2,248,35,0.35,0.98,0,0.5,1,1,-1.673
0,2.698,2,248,45,0.45,1.41,0,0.5,0,1,-2.698
0,1.091,2,248,-34,-0.34,-0.65,0,0.5,1,1,-1.091
0,1.127,2,248,-30,-0.3,-0.62,1,0.5,1,1,1.127
0,1.473,2,248,47,0.47,1.41,0,0.5,1,1,-1.473
1,2.402,2,248,0,0.3,0.62,1,0.5,0,1,2.402
0,1.03,2,248,55,0.55,1.19,0,0.5,1,1,-1.03
1,3.093,2,248,-151,-0.55,-1.51,0,0.5,1,1,-3.093
1,1.379,2,248,0,-0.55,-1.19,0,0.5,0,1,-1.379
1,2.035,2,249,43,0.34,0.43,0,0.5,0,1,-2.035
0,1.6,2,249,-51,-0.51,-1.02,1,0.5,1,1,1.6
0,2.429,2,249,-53,-0.53,-1.62,1,0.5,0,1,2.429
1,1.45,2,249,0,0.45,0.71,0,0.5,0,1,-1.45
0,1.692,2,249,42,0.42,0.39,1,0.5,0,1,1.692
1,1.19,2,249,0,0.49,1.41,1,0.5,1,1,1.19
1,1.558,2,249,0,-0.5,-0.94,1,0.5,0,1,1.558
1,2.462,2,249,-113,-0.49,-1.13,0,0.5,1,1,-2.462
1,0.747,2,249,0,-0.38,-0.59,1,0.5,1,1,0.747
1,1.316,2,249,0,-0.35,-0.77,0,0.5,1,1,-1.316
1,1.14,2,249,0,-0.43,-0.58,1,0.5,1,1,1.14
0,1.132,2,249,-54,-0.54,-0.94,0,0.5,1,1,-1.132
1,1.04,2,249,-72,-0.42,-0.72,1,0.5,0,1,1.04
1,1.091,2,249,0,0.3,0.5,0,0.5,1,1,-1.091
1,0.671,2,249,0,0.55,1.19,1,0.5,0,1,0.671
1,1.45,2,249,-113,-0.47,-1.13,0,0.5,0,1,-1.45
1,0.789,2,249,0,0.52,0.78,0,0.5,1,1,-0.789
1,1.065,2,249,0,-0.53,-1.51,0,0.5,1,1,-1.065
0,1.106,2,249,-32,-0.32,-0.62,0,0.5,1,1,-1.106
0,0.78,2,249,35,0.35,0.98,0,0.5,1,1,-0.78
0,0.89,2,249,46,0.46,0.37,1,0.5,1,1,0.89
1,1.374,2,249,-72,-0.38,-0.72,1,0.5,1,1,1.374
1,1.123,2,249,0,0.38,0.72,0,0.5,0,1,-1.123
1,1.048,2,249,0,0.41,0.52,0,0.5,1,1,-1.048
0,0.982,2,249,-46,-0.46,-0.36,0,0.5,0,1,-0.982
0,0.807,2,249,30,0.3,0.74,0,0.5,0,1,-0.807
1,1.09,2,249,96,0.38,0.96,1,0.5,1,1,1.09
1,0.798,2,249,65,0.36,0.65,0,0.5,1,1,-0.798
0,1.609,2,249,49,0.49,1.41,0,0.5,0,1,-1.609
0,1.166,2,249,-36,-0.36,-0.54,0,0.5,0,1,-1.166
1,0.999,2,249,0,0.53,1.4,1,0.5,1,1,0.999
1,0.723,2,249,0,0.49,1.02,1,0.5,0,1,0.723
1,1.125,2,249,-52,-0.41,-0.52,1,0.5,0,1,1.125
0,1.384,2,249,-37,-0.37,-0.77,1,0.5,0,1,1.384
1,1.635,2,249,-112,-0.53,-1.12,0,0.5,0,1,-1.635
1,0.672,2,249,-37,-0.46,-0.37,1,0.5,1,1,0.672
1,0.823,2,249,0,-0.32,-0.68,0,0.5,0,1,-0.823
1,0.882,2,249,112,0.49,1.12,1,0.5,1,1,0.882
1,1.058,2,249,105,0.35,1.05,1,0.5,0,1,1.058
0,0.79,2,249,52,0.52,0.62,1,0.5,0,1,0.79
1,3.464,2,250,-72,-0.42,-0.72,1,0.5,0,1,3.464
1,2.523,2,250,-130,-0.55,-1.3,0,0.5,1,1,-2.523
1,4.092,2,250,84,0.37,0.84,1,0.5,0,1,4.092
0,2.935,2,250,46,0.46,0.36,1,0.5,1,1,2.935
0,1.57,2,250,34,0.34,0.65,1,0.5,1,1,1.57
1,1.504,2,250,132,0.47,1.32,1,0.5,1,1,1.504
1,1.75,2,250,-52,-0.43,-0.52,1,0.5,0,1,1.75
1,2.054,2,250,0,-0.54,-0.86,1,0.5,0,1,2.054
0,1.23,2,250,-35,-0.35,-0.91,1,0.5,0,1,1.23
1,1.415,2,250,-65,-0.43,-0.65,1,0.5,1,1,1.415
1,1.601,2,250,122,0.45,1.22,1,0.5,0,1,1.601
1,1.068,2,250,0,0.37,0.84,1,0.5,1,1,1.068
1,2.358,2,250,0,-0.34,-0.54,1,0.5,1,1,2.358
1,1.421,2,250,71,0.45,0.71,0,0.5,1,1,-1.421
1,1.346,2,250,0,0.36,0.59,0,0.5,0,1,-1.346
0,1.475,2,250,-52,-0.52,-0.86,0,0.5,1,1,-1.475
1,2.614,2,250,0,-0.53,-1.19,0,0.5,0,1,-2.614
0,5.462,2,250,-34,-0.34,-0.59,0,0.5,0,1,-5.462
1,1.663,2,250,68,0.3,0.68,1,0.5,0,1,1.663
1,1.348,2,250,0,0.32,0.56,0,0.5,1,1,-1.348
0,1.109,2,250,-45,-0.45,-1.32,1,0.5,1,1,1.109
1,1.161,2,250,0,0.53,1.62,1,0.5,1,1,1.161
1,1.245,2,250,0,0.53,1.62,1,0.5,0,1,1.245
0,1.982,2,250,53,0.53,1.02,1,0.5,0,1,1.982
1,1.301,2,250,0,-0.53,-0.92,1,0.5,1,1,1.301
0,1.203,2,250,42,0.42,0.39,1,0.5,0,1,1.203
0,1.523,2,250,50,0.5,0.62,1,0.5,0,1,1.523
1,3.558,2,250,-122,-0.49,-1.22,0,0.5,0,1,-3.558
1,4.047,2,250,0,-0.42,-0.38,1,0.5,1,1,4.047
0,2.745,2,250,-33,-0.33,-1.05,1,0.5,1,1,2.745
0,3.361,2,250,49,0.49,0.92,1,0.5,1,1,3.361
0,1.563,2,250,43,0.43,0.77,1,0.5,0,1,1.563
0,1.756,2,250,-38,-0.38,-0.88,1,0.5,1,1,1.756
0,1.153,2,250,42,0.42,0.88,0,0.5,1,1,-1.153
1,1.622,2,250,0,-0.32,-0.5,1,0.5,0,1,1.622
0,1.843,2,250,54,0.54,0.94,1,0.5,1,1,1.843
1,2.481,2,250,0,-0.46,-0.37,1,0.5,0,1,2.481
1,4.139,2,250,0,-0.3,-0.62,0,0.5,1,1,-4.139
1,3.832,2,250,0,0.42,0.88,1,0.5,0,1,3.832
1,1.75,2,250,-92,-0.49,-0.92,1,0.5,0,1,1.75
1,2.419,2,251,0,0.47,1.22,1,0.5,1,1,2.419
0,1.316,2,251,45,0.45,1.03,0,0.5,0,1,-1.316
1,2.128,2,251,0,-0.36,-0.49,1,0.5,0,1,2.128
1,4.097,2,251,-50,-0.32,-0.5,1,0.5,0,1,4.097
1,2.328,2,251,64,0.38,0.64,0,0.5,0,1,-2.328
0,0.846,2,251,37,0.37,0.98,0,0.5,0,1,-0.846
0,1.427,2,251,-36,-0.36,-0.59,0,0.5,1,1,-1.427
0,0.688,2,251,52,0.52,0.62,1,0.5,1,1,0.688
0,1.02,2,251,46,0.46,0.37,1,0.5,0,1,1.02
1,1.684,2,251,82,0.49,0.82,0,0.5,0,1,-1.684
0,0.675,2,251,30,0.3,0.74,0,0.5,0,1,-0.675
0,0.931,2,251,36,0.36,0.54,1,0.5,1,1,0.931
1,1.381,2,251,140,0.53,1.4,1,0.5,0,1,1.381
1,1.049,2,251,0,0.3,0.5,0,0.5,1,1,-1.049
0,2.385,2,251,-53,-0.53,-1.4,1,0.5,0,1,2.385
0,1.455,2,251,-41,-0.41,-0.71,0,0.5,0,1,-1.455
0,1.06,2,251,-42,-0.42,-0.8,0,0.5,0,1,-1.06
0,0.862,2,251,43,0.43,0.71,1,0.5,0,1,0.862
0,1.103,2,251,41,0.41,0.71,1,0.5,1,1,1.103
1,1.699,2,251,-39,-0.46,-0.39,1,0.5,0,1,1.699
1,1.277,2,251,-103,-0.49,-1.03,0,0.5,0,1,-1.277
1,1.263,2,251,0,-0.3,-0.62,0,0.5,1,1,-1.263
1,0.92,2,251,0,-0.45,-0.77,1,0.5,1,1,0.92
1,0.625,2,251,36,0.42,0.36,0,0.5,1,1,-0.625
1,1.401,2,251,0,-0.42,-0.96,0,0.5,1,1,-1.401
1,2.141,2,251,0,-0.37,-0.91,0,0.5,0,1,-2.141
1,1.215,2,251,0,0.4,0.8,1,0.5,1,1,1.215
1,1.09,2,251,0,-0.51,-0.92,1,0.5,0,1,1.09
1,1.592,2,251,105,0.37,1.05,1,0.5,1,1,1.592
1,1.288,2,251,-77,-0.37,-0.77,0,0.5,1,1,-1.288
0,1.129,2,251,-53,-0.53,-1.51,1,0.5,1,1,1.129
1,1.442,2,251,0,-0.54,-0.62,1,0.5,1,1,1.442
1,1.099,2,251,59,0.36,0.59,0,0.5,0,1,-1.099
1,1.174,2,251,-40,-0.42,-0.4,1,0.5,1,1,1.174
1,1.169,2,251,92,0.51,0.92,0,0.5,1,1,-1.169
0,1.775,2,251,54,0.54,0.86,1,0.5,0,1,1.775
1,0.996,2,251,0,-0.47,-1.03,0,0.5,1,1,-0.996
1,1.397,2,251,0,-0.54,-0.86,1,0.5,0,1,1.397
1,0.953,2,251,0,-0.49,-1.02,0,0.5,1,1,-0.953
1,1.198,2,251,140,0.55,1.4,1,0.5,1,1,1.198
1,8.887,2,252,-68,-0.32,-0.68,0,0.5,1,1,-8.887
1,2.062,2,252,0,0.55,1.4,1,0.5,1,1,2.062
0,1.695,2,252,30,0.3,0.56,1,0.5,1,1,1.695
1,6.196,2,252,-58,-0.45,-0.58,1,0.5,0,1,6.196
1,4.22,2,252,0,0.42,0.96,1,0.5,0,1,4.22
0,2.97,2,252,42,0.42,0.39,1,0.5,0,1,2.97
0,1.88,2,252,54,0.54,0.78,1,0.5,1,1,1.88
0,3.478,2,252,-47,-0.47,-1.32,1,0.5,1,1,3.478
0,3.204,2,252,-41,-0.41,-0.52,0,0.5,1,1,-3.204
1,2.954,2,252,0,0.37,0.98,1,0.5,1,1,2.954
1,3.636,2,252,-91,-0.35,-0.91,0,0.5,1,1,-3.636
0,2.863,2,252,-42,-0.42,-0.88,1,0.5,1,1,2.863
0,1.237,2,252,-53,-0.53,-1.51,1,0.5,1,1,1.237
0,5.286,2,252,-36,-0.36,-0.59,0,0.5,0,1,-5.286
0,4.729,2,252,50,0.5,0.7,1,0.5,0,1,4.729
0,4.154,2,252,-33,-0.33,-0.77,1,0.5,0,1,4.154
0,2.63,2,252,-42,-0.42,-0.64,0,0.5,0,1,-2.63
1,3.813,2,252,0,0.45,1.22,1,0.5,1,1,3.813
0,1.988,2,252,-47,-0.47,-1.13,1,0.5,0,1,1.988
0,3.129,2,252,49,0.49,0.82,1,0.5,0,1,3.129
0,2.38,2,252,33,0.33,0.98,0,0.5,0,1,-2.38
0,1.512,2,252,47,0.47,1.22,0,0.5,0,1,-1.512
0,1.162,2,252,-54,-0.54,-0.94,0,0.5,0,1,-1.162
0,1.729,2,252,-51,-0.51,-1.02,1,0.5,0,1,1.729
0,5.388,2,252,44,0.44,0.4,1,0.5,1,1,5.388
1,2.613,2,252,0,0.51,0.82,0,0.5,1,1,-2.613
0,2.103,2,252,36,0.36,0.54,1,0.5,1,1,2.103
0,1.83,2,252,-53,-0.53,-1.19,1,0.5,0,1,1.83
1,6.379,2,252,-39,-0.42,-0.39,1,0.5,1,1,6.379
0,3.979,2,252,-38,-0.38,-0.65,0,0.5,1,1,-3.979
0,2.196,2,252,40,0.4,0.64,1,0.5,1,1,2.196
1,2.771,2,252,0,-0.46,-0.39,1,0.5,0,1,2.771
0,4.379,2,252,-49,-0.49,-0.82,0,0.5,1,1,-4.379
0,4.679,2,252,38,0.38,0.43,1,0.5,0,1,4.679
0,2.112,2,252,53,0.53,1.19,0,0.5,0,1,-2.112
0,1.663,2,252,41,0.41,0.71,1,0.5,0,1,1.663
0,3.462,2,252,-30,-0.3,-0.62,1,0.5,0,1,3.462
0,3.529,2,252,-50,-0.5,-0.78,0,0.5,1,1,-3.529
0,3.604,2,252,32,0.32,0.5,1,0.5,0,1,3.604
0,2.28,2,252,43,0.43,0.58,1,0.5,1,1,2.28
0,1.729,2,253,43,0.43,0.58,1,0.5,0,1,1.729
1,8.082,2,253,-72,-0.42,-0.72,1,0.5,1,1,8.082
0,5.569,2,253,42,0.42,0.88,0,0.5,1,1,-5.569
1,1.857,2,253,162,0.55,1.62,1,0.5,1,1,1.857
0,5.963,2,253,-53,-0.53,-1.12,1,0.5,1,1,5.963
1,6.47,2,253,-56,-0.32,-0.56,1,0.5,0,1,6.47
0,1.722,2,253,-33,-0.33,-1.05,1,0.5,0,1,1.722
0,3.496,2,253,-42,-0.42,-0.88,1,0.5,0,1,3.496
0,5.811,2,253,-37,-0.37,-0.84,1,0.5,1,1,5.811
1,5.845,2,253,-71,-0.45,-0.71,1,0.5,1,1,5.845
0,2.658,2,253,-55,-0.55,-1.19,1,0.5,0,1,2.658
0,2.092,2,253,44,0.44,0.37,1,0.5,0,1,2.092
0,1.648,2,253,44,0.44,0.36,1,0.5,1,1,1.648
1,1.832,2,253,96,0.38,0.96,1,0.5,0,1,1.832
0,2.048,2,253,-32,-0.32,-0.5,0,0.5,1,1,-2.048
0,1.516,2,253,-55,-0.55,-1.51,1,0.5,1,1,1.516
1,1.816,2,253,62,0.3,0.62,1,0.5,0,1,1.816
1,1.472,2,253,140,0.55,1.4,1,0.5,0,1,1.472
0,1.089,2,253,-38,-0.38,-0.65,0,0.5,1,1,-1.089
1,2.827,2,253,77,0.33,0.77,1,0.5,1,1,2.827
0,1.706,2,253,51,0.51,0.92,1,0.5,0,1,1.706
0,1.098,2,253,-46,-0.46,-0.4,0,0.5,1,1,-1.098
1,2.303,2,253,0,-0.36,-0.49,1,0.5,0,1,2.303
1,1.38,2,253,0,0.47,1.32,1,0.5,1,1,1.38
1,4.231,2,253,0,-0.49,-0.82,1,0.5,0,1,4.231
0,2.809,2,253,43,0.43,0.77,1,0.5,1,1,2.809
0,1.651,2,253,50,0.5,0.86,1,0.5,1,1,1.651
0,2.107,2,253,51,0.51,1.02,1,0.5,1,1,2.107
0,3.428,2,253,38,0.38,0.65,1,0.5,1,1,3.428
0,2.64,2,253,-47,-0.47,-1.13,1,0.5,0,1,2.64
1,1.899,2,253,-70,-0.52,-0.7,1,0.5,0,1,1.899
0,2.183,2,253,50,0.5,0.86,1,0.5,0,1,2.183
1,1.33,2,253,91,0.35,0.91,1,0.5,0,1,1.33
0,3.912,2,253,-49,-0.49,-1.22,1,0.5,1,1,3.912
0,1.231,2,253,30,0.3,0.5,1,0.5,1,1,1.231
1,2.946,2,253,-77,-0.43,-0.77,1,0.5,0,1,2.946
1,1.522,2,253,113,0.45,1.13,1,0.5,0,1,1.522
1,2.36,2,253,-36,-0.44,-0.36,1,0.5,0,1,2.36
0,2.217,2,253,36,0.36,0.65,1,0.5,0,1,2.217
1,2.05,2,253,-78,-0.5,-0.78,1,0.5,1,1,2.05
1,6.953,2,254,0,-0.45,-0.58,1,0.5,1,1,6.953
0,2.053,2,254,51,0.51,0.82,1,0.5,1,1,2.053
1,2.494,2,254,-49,-0.36,-0.49,1,0.5,1,1,2.494
1,7.029,2,254,119,0.55,1.19,1,0.5,1,1,7.029
0,3.068,2,254,-53,-0.53,-1.22,1,0.5,0,1,3.068
1,1.754,2,254,0,-0.42,-0.37,1,0.5,0,1,1.754
0,3.808,2,254,45,0.45,0.77,1,0.5,1,1,3.808
1,1.664,2,254,-38,-0.44,-0.38,1,0.5,1,1,1.664
1,2.125,2,254,105,0.35,1.05,1,0.5,1,1,2.125
0,3.249,2,254,-33,-0.33,-0.91,1,0.5,0,1,3.249
1,1.843,2,254,0,0.3,0.62,1,0.5,0,1,1.843
0,2.037,2,254,42,0.42,0.72,1,0.5,1,1,2.037
0,1.434,2,254,42,0.42,0.37,1,0.5,0,1,1.434
0,5.213,2,254,-45,-0.45,-1.22,1,0.5,1,1,5.213
1,1.68,2,254,0,-0.52,-0.78,1,0.5,1,1,1.68
1,2.3,2,254,0,-0.51,-0.92,1,0.5,1,1,2.3
0,3.138,2,254,-53,-0.53,-1.4,1,0.5,0,1,3.138
0,3.265,2,254,36,0.36,0.49,1,0.5,0,1,3.265
1,1.263,2,254,91,0.37,0.91,1,0.5,0,1,1.263
1,2.25,2,254,-86,-0.52,-0.86,1,0.5,0,1,2.25
1,1.472,2,254,122,0.47,1.22,1,0.5,1,1,1.472
1,1.376,2,254,0,0.54,0.94,0,0.5,0,1,-1.376
0,1.985,2,254,-42,-0.42,-0.88,1,0.5,1,1,1.985
1,1.15,2,254,0,-0.45,-0.71,1,0.5,0,1,1.15
0,0.989,2,254,-30,-0.3,-0.5,0,0.5,0,1,-0.989
1,1.711,2,254,132,0.49,1.32,1,0.5,0,1,1.711
1,2.184,2,254,0,-0.42,-0.64,1,0.5,0,1,2.184
0,1.556,2,254,-49,-0.49,-1.03,1,0.5,0,1,1.556
1,3.473,2,254,0,-0.55,-1.3,0,0.5,1,1,-3.473
0,3.638,2,254,-38,-0.38,-0.54,0,0.5,0,1,-3.638
0,1.725,2,254,34,0.34,0.65,1,0.5,1,1,1.725
0,1.68,2,254,44,0.44,0.4,1,0.5,1,1,1.68
0,1.419,2,254,52,0.52,0.62,1,0.5,1,1,1.419
1,2.36,2,254,68,0.32,0.68,1,0.5,1,1,2.36
1,1.567,2,254,0,0.51,0.92,0,0.5,0,1,-1.567
